"category","demo_code","char_text","year","mean"
"Rented dwellings","LB11","Region of residence: west",1991,2178
"Rented dwellings","LB11","Region of residence: west",1992,2435
"Rented dwellings","LB11","Region of residence: west",1993,2405
"Rented dwellings","LB11","Region of residence: west",1994,2475
"Rented dwellings","LB11","Region of residence: west",1995,2419
"Rented dwellings","LB11","Region of residence: west",1996,2543
"Rented dwellings","LB11","Region of residence: west",1997,2731
"Rented dwellings","LB11","Region of residence: west",1998,2675
"Rented dwellings","LB11","Region of residence: west",1999,2743
"Rented dwellings","LB11","Region of residence: west",2000,2832
"Rented dwellings","LB11","Region of residence: west",2001,3019
"Rented dwellings","LB11","Region of residence: west",2002,3003
"Rented dwellings","LB11","Region of residence: west",2003,2848
"Rented dwellings","LB11","Region of residence: west",2004,3066
"Rented dwellings","LB11","Region of residence: west",2005,3398
"Rented dwellings","LB11","Region of residence: west",2006,3719
"Rented dwellings","LB11","Region of residence: west",2007,3811
"Rented dwellings","LB11","Region of residence: west",2008,3880
"Rented dwellings","LB11","Region of residence: west",2009,4021
"Rented dwellings","LB11","Region of residence: west",2010,4127
"Rented dwellings","LB11","Region of residence: west",2011,4297
"Rented dwellings","LB11","Region of residence: west",2012,4416
"Rented dwellings","LB11","Region of residence: west",2013,4739
"Residential phone service, VOIP, and phone cards","LB11","Region of residence: midwest",2013,328
"Residential phone service, VOIP, and phone cards","LB11","Region of residence: northeast",2013,476
"Residential phone service, VOIP, and phone cards","LB11","Region of residence: south",2013,347
"Residential phone service, VOIP, and phone cards","LB11","Region of residence: west",2013,310
"Shelter","LB11","Region of residence: midwest",1984,3088
"Shelter","LB11","Region of residence: midwest",1985,3499
"Shelter","LB11","Region of residence: midwest",1986,3332
"Shelter","LB11","Region of residence: midwest",1987,3488
"Shelter","LB11","Region of residence: midwest",1988,3897
"Shelter","LB11","Region of residence: midwest",1989,4121
"Shelter","LB11","Region of residence: midwest",1990,4057
"Shelter","LB11","Region of residence: midwest",1991,4307
"Shelter","LB11","Region of residence: midwest",1992,4488
"Shelter","LB11","Region of residence: midwest",1993,4563
"Shelter","LB11","Region of residence: midwest",1994,4922
"Shelter","LB11","Region of residence: midwest",1995,5194
"Shelter","LB11","Region of residence: midwest",1996,5456
"Shelter","LB11","Region of residence: midwest",1997,5653
"Shelter","LB11","Region of residence: midwest",1998,6043
"Shelter","LB11","Region of residence: midwest",1999,6491
"Shelter","LB11","Region of residence: midwest",2000,6633
"Shelter","LB11","Region of residence: midwest",2001,7056
"Shelter","LB11","Region of residence: midwest",2002,7097
"Shelter","LB11","Region of residence: midwest",2003,7086
"Shelter","LB11","Region of residence: midwest",2004,7339
"Shelter","LB11","Region of residence: midwest",2005,7886
"Shelter","LB11","Region of residence: midwest",2006,8220
"Shelter","LB11","Region of residence: midwest",2007,8839
"Shelter","LB11","Region of residence: midwest",2008,8923
"Shelter","LB11","Region of residence: midwest",2009,8756
"Shelter","LB11","Region of residence: midwest",2010,8514
"Shelter","LB11","Region of residence: midwest",2011,8409
"Shelter","LB11","Region of residence: midwest",2012,8530
"Shelter","LB11","Region of residence: midwest",2013,9055
"Shelter","LB11","Region of residence: northeast",1984,3448
"Shelter","LB11","Region of residence: northeast",1985,3748
"Shelter","LB11","Region of residence: northeast",1986,4370
"Shelter","LB11","Region of residence: northeast",1987,4590
"Shelter","LB11","Region of residence: northeast",1988,4993
"Shelter","LB11","Region of residence: northeast",1989,5437
"Shelter","LB11","Region of residence: northeast",1990,5659
"Shelter","LB11","Region of residence: northeast",1991,6262
"Shelter","LB11","Region of residence: northeast",1992,6588
"Shelter","LB11","Region of residence: northeast",1993,6367
"Shelter","LB11","Region of residence: northeast",1994,6724
"Shelter","LB11","Region of residence: northeast",1995,6989
"Shelter","LB11","Region of residence: northeast",1996,7201
"Shelter","LB11","Region of residence: northeast",1997,7539
"Shelter","LB11","Region of residence: northeast",1998,8042
"Shelter","LB11","Region of residence: northeast",1999,8256
"Shelter","LB11","Region of residence: northeast",2000,8222
"Shelter","LB11","Region of residence: northeast",2001,8943
"Shelter","LB11","Region of residence: northeast",2002,8962
"Shelter","LB11","Region of residence: northeast",2003,9134
"Shelter","LB11","Region of residence: northeast",2004,9626
"Shelter","LB11","Region of residence: northeast",2005,10071
"Shelter","LB11","Region of residence: northeast",2006,11035
"Shelter","LB11","Region of residence: northeast",2007,11640
"Shelter","LB11","Region of residence: northeast",2008,12023
"Shelter","LB11","Region of residence: northeast",2009,11944
"Shelter","LB11","Region of residence: northeast",2010,11772
"Shelter","LB11","Region of residence: northeast",2011,12033
"Shelter","LB11","Region of residence: northeast",2012,12274
"Shelter","LB11","Region of residence: northeast",2013,12517
"Shelter","LB11","Region of residence: south",1984,3290
"Shelter","LB11","Region of residence: south",1985,3465
"Shelter","LB11","Region of residence: south",1986,3510
"Shelter","LB11","Region of residence: south",1987,3665
"Shelter","LB11","Region of residence: south",1988,3834
"Shelter","LB11","Region of residence: south",1989,4079
"Shelter","LB11","Region of residence: south",1990,3968
"Shelter","LB11","Region of residence: south",1991,4339
"Shelter","LB11","Region of residence: south",1992,4423
"Shelter","LB11","Region of residence: south",1993,4532
"Shelter","LB11","Region of residence: south",1994,4723
"Shelter","LB11","Region of residence: south",1995,4860
"Shelter","LB11","Region of residence: south",1996,5014
"Shelter","LB11","Region of residence: south",1997,5070
"Shelter","LB11","Region of residence: south",1998,5392
"Shelter","LB11","Region of residence: south",1999,5540
"Shelter","LB11","Region of residence: south",2000,5839
"Shelter","LB11","Region of residence: south",2001,6101
"Shelter","LB11","Region of residence: south",2002,6478
"Shelter","LB11","Region of residence: south",2003,6660
"Shelter","LB11","Region of residence: south",2004,6621
"Shelter","LB11","Region of residence: south",2005,7167
"Shelter","LB11","Region of residence: south",2006,7876
"Shelter","LB11","Region of residence: south",2007,8233
"Shelter","LB11","Region of residence: south",2008,8479
"Shelter","LB11","Region of residence: south",2009,8524
"Shelter","LB11","Region of residence: south",2010,8123
"Shelter","LB11","Region of residence: south",2011,8110
"Shelter","LB11","Region of residence: south",2012,8298
"Shelter","LB11","Region of residence: south",2013,8327
"Shelter","LB11","Region of residence: west",1984,4448
"Shelter","LB11","Region of residence: west",1985,5034
"Shelter","LB11","Region of residence: west",1986,5199
"Shelter","LB11","Region of residence: west",1987,5338
"Shelter","LB11","Region of residence: west",1988,5797
"Shelter","LB11","Region of residence: west",1989,6347
"Shelter","LB11","Region of residence: west",1990,6373
"Shelter","LB11","Region of residence: west",1991,6592
"Shelter","LB11","Region of residence: west",1992,6961
"Shelter","LB11","Region of residence: west",1993,6967
"Shelter","LB11","Region of residence: west",1994,7171
"Shelter","LB11","Region of residence: west",1995,7545
"Shelter","LB11","Region of residence: west",1996,7405
"Shelter","LB11","Region of residence: west",1997,8089
"Shelter","LB11","Region of residence: west",1998,8198
"Shelter","LB11","Region of residence: west",1999,8827
"Shelter","LB11","Region of residence: west",2000,8667
"Shelter","LB11","Region of residence: west",2001,9440
"Shelter","LB11","Region of residence: west",2002,9792
"Shelter","LB11","Region of residence: west",2003,9630
"Shelter","LB11","Region of residence: west",2004,9513
"Shelter","LB11","Region of residence: west",2005,11337
"Shelter","LB11","Region of residence: west",2006,12885
